RMSE,chroma_stft,spec_cent,spec_bw,spec_rolloff,zcr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,filename
0.018006293,0.503471,2263.793365495485,3440.0748462216593,4681.662735849057,0.03423496462264151,-487.98752,59.976578,13.592054,17.523836,3.3698778,-0.7956165,-0.24905056,0.86433035,2.558428,-6.6712523,-3.151886,-3.717391,-11.341294,-6.653665,-6.0699067,-6.543976,-4.3943825,-7.8389177,-8.608057,-6.1251426,3
0.023746599,0.31370786,2458.842288565574,2743.9929967408557,4830.765306122449,0.049193239795918366,-464.43164,75.99763,-16.220697,84.78566,30.053148,-20.287298,-20.641422,-9.366815,10.590099,-19.824106,-18.658237,-8.457634,-10.727201,-8.010378,-25.104404,-5.943581,5.155972,-14.331435,-10.655512,-9.042505,7
0.025103528,0.48999402,2848.942848601063,3505.0957466234154,5673.911433649289,0.0608685389514218,-423.68997,57.921688,-8.6846695,9.925759,-6.8025045,-9.694302,-3.4666095,-4.038703,-0.3614427,-10.841575,-6.604712,-0.9130764,-8.750168,-5.2254534,-1.713079,-1.0885451,-0.68161523,-5.280748,-5.016122,-3.073837,2
0.0044834744,0.54561573,3734.0520361547024,2972.103893386754,6533.074817518248,0.1282805530210868,-519.8155,102.8922,-48.759655,61.033253,-1.137476,-10.392515,5.262294,-2.473082,12.367123,-14.740412,-7.692401,0.871673,-8.298934,-1.9440684,-5.649033,-7.390703,-5.89318,-4.1130104,-3.3806138,-4.667632,0
0.027447153,0.35556126,2125.7663706232693,2106.3123678793895,3536.363024757804,0.061049873015339075,-465.82007,103.83717,19.105402,31.775808,15.875257,4.7844315,-8.748428,-17.196154,-0.53741693,-4.330667,-10.67863,-11.608963,-14.109739,-10.258153,-13.902281,-13.173218,-2.7340665,-2.0275853,-6.13634,-5.549342,5
0.030694356,0.34345153,1840.595419150371,1977.5018338918655,3083.4929968287524,0.050387941001585626,-461.63516,123.7385,15.997467,26.028929,11.587686,5.9277096,-6.7499557,-23.918879,-7.4581146,-0.021917073,-6.374284,-15.771772,-19.42262,-13.543378,-11.729122,-12.152259,-6.847417,0.25190622,-3.1576908,-8.811668,4
0.06745071,0.23998868,1388.6366037406544,2348.5852956780545,2082.453473368078,0.03554329070750161,-437.48865,61.483883,38.247494,22.548409,10.966922,0.6233628,-2.66854,-1.668241,-3.9719756,-6.2086535,-7.4150233,-8.579638,-12.198951,-13.729192,-13.452637,-13.638389,-13.711611,-11.204234,-8.701743,-8.210664,8
0.08967349,0.27801198,1825.7549595244325,2191.094846206444,3312.931476001561,0.04240425419484912,-382.74384,118.507416,-21.529697,32.38443,98.65845,23.63989,-51.727497,-28.894249,2.8631773,-6.400291,-29.843832,-29.070011,-28.165323,-18.949343,-3.497319,-11.616627,-24.497068,-2.6151617,11.594964,-5.128416,6
0.009530106,0.52457315,7837.979191120769,5705.093314976935,14778.366451193391,0.28062605186658507,-512.43665,-4.5510025,-26.6039,12.504743,32.56657,-4.1594095,-7.1395335,18.925207,-18.669466,16.677906,-8.251219,-0.9821821,-17.797205,-6.853027,-12.751633,2.9383528,-12.216959,6.951276,-10.370632,-0.6648211,1
0.051836025,0.45559373,4492.670663833629,4813.439937746952,9715.129162983569,0.1322835963498336,-356.59088,73.61247,-7.696156,5.4628863,20.956856,3.4362855,-10.815594,-2.9153278,-9.841134,7.433066,-5.511567,9.274321,-3.1029663,-12.83263,-21.342508,-3.4877982,-8.783261,-6.270771,-13.013872,-8.730739,3
0.11941384,0.26826406,2007.501671199345,2246.25545760726,4114.837557164634,0.040093368902439024,-381.00616,89.35678,-14.27204,51.410175,98.90262,19.893368,-40.757706,-4.9401255,22.998936,-7.239348,-32.887737,-13.335118,-9.74706,-23.744333,-9.537854,-4.019336,-28.518251,-17.046562,7.912999,-7.7267394,7
0.041561782,0.43966287,5069.877450563717,5071.515199815874,10760.01525193118,0.1368662706772784,-395.78644,50.662247,-16.757835,-5.5880504,13.5757065,-0.6896384,-4.0301414,0.32144764,-8.719749,0.44613704,-6.851172,7.0511866,-4.8635955,-9.450949,-12.790464,-1.688351,-7.009993,-2.098304,-11.217047,-5.8934693,2
0.031411152,0.51170623,7467.052010614053,5767.082832420475,14829.76141806634,0.2726046853899392,-402.87906,12.886598,-33.352665,12.805853,31.190462,-12.615596,-25.677471,3.703927,-10.308882,17.843384,-14.910572,-4.400023,-12.88367,-7.0273633,-18.53499,4.2971425,-16.778606,6.979046,-6.7874556,-0.7297163,0
0.082348414,0.37077233,3042.103646694811,3198.672242014706,5923.100809334151,0.08484994837055193,-371.9618,98.53354,-7.2539263,10.714959,46.228985,14.606222,-18.374714,-7.6610894,-6.718088,-0.90980005,-8.731989,-9.575071,-15.124266,-11.800572,-7.1308956,-9.088894,-12.888239,-2.9528804,-1.1275215,-8.378351,5
0.104589716,0.3635711,2940.178131968733,2909.9191470064234,5308.072764731622,0.0855888090723454,-319.9987,116.27115,-5.814893,2.571292,43.7794,14.573071,-22.668154,-15.440905,-10.230908,-1.0496261,-15.306577,-11.169683,-15.381565,-15.657853,-10.917319,-8.86402,-13.753781,-4.0212965,-2.524323,-9.509483,4
0.041141964,0.4493165,1085.404342423559,1872.125806320102,1650.0705823737821,0.024876826837909656,-505.94763,96.3706,58.187714,36.54967,22.80056,8.576363,-1.6376159,-5.4801545,-5.2345304,-7.770616,-10.850184,-7.024139,-3.7359982,-5.8393936,-4.7344007,-1.0072852,-1.2734967,-3.125094,-2.8654282,-1.2123322,8
0.099584185,0.4182352,959.1773653916543,1400.1172158826193,1986.1391129032259,0.019958581697054698,-455.43048,139.90193,11.457327,33.668118,84.45137,54.77712,-14.315773,-36.95134,-0.10194147,8.967685,-19.98721,-20.98894,-14.667528,-20.469856,-8.907091,2.3723671,-1.8655725,-5.6529937,-6.353617,-0.12508851,6
0.023326633,0.5112968,2352.921888183677,2050.6469380521103,3493.288590604027,0.0799830903942953,-492.6102,85.68475,-25.49522,21.973446,19.006287,-11.16304,10.0470495,6.3601246,-3.3868144,0.19753602,-10.142141,-7.0302143,-0.69426185,-6.4381986,-2.6498342,0.4932078,0.36446846,2.7189012,-0.57801056,-0.20958191,1
0.01776354,0.49625584,1753.8528062893465,2625.2697052717554,2879.7002032520327,0.04020976244918699,-526.82184,74.461914,12.520302,11.0982685,15.964188,9.290465,6.4289002,0.7088292,-0.5609624,0.23467132,-5.036424,-6.165421,-5.313085,-5.7771716,-2.2501824,-1.2543705,-3.2904823,-2.0527413,-0.252856,0.2571858,3
0.06773376,0.42735624,1011.0137142827318,1934.5890770534209,1690.5348088923556,0.01582838704173167,-488.43127,85.917305,16.739147,51.262585,51.897907,16.720642,9.523058,11.005882,18.169956,14.350224,-5.225699,-5.8978176,-4.801692,-11.216246,-4.4236245,-4.660513,-11.169791,-5.5092287,-4.1951623,-7.4543796,7
0.047302138,0.48360497,1523.6345983948656,2033.8850484597128,2574.2505081300815,0.039709571900406505,-441.2569,104.39801,-1.4286051,5.5837107,21.717062,14.188271,9.672545,1.2810348,2.1013398,-1.6912203,-13.730183,-7.2317934,-3.4748142,-9.084112,-2.7985291,-0.40518644,-3.7739565,-1.1828904,-0.299175,1.0034076,2
0.004509779,0.46496058,2599.8777122860774,2788.441034658058,4086.90664556962,0.07985973760548523,-547.6244,73.7632,-12.061002,11.697777,12.110257,-11.799898,0.905346,2.0269527,-7.8786983,-3.989749,-7.5694437,-10.549369,-6.8328547,-7.614056,-3.1214185,1.2826071,-2.867338,-1.7344475,3.4313216,1.6496254,0
0.0797651,0.38393658,1260.5129414979046,1428.810947237464,2052.4881425948593,0.03606826614137087,-451.02063,118.81679,24.093426,29.41859,45.970097,23.107933,0.5061322,-3.057756,4.330326,0.062317267,-10.574788,-4.0931005,0.7087604,-6.881897,-7.7904763,-6.2744894,-7.248757,-3.3237882,-0.8992062,-3.5346994,5
0.09664366,0.4045594,1323.1347185378513,1518.9447095828843,2212.7003205128203,0.035321514423076926,-431.03772,128.50778,14.533292,43.808617,56.30677,21.371758,-0.8077892,-13.696326,-4.2709217,0.58391637,-11.145869,-1.3122259,1.43288,-13.812183,-9.939624,-5.237191,-9.276538,-5.1069546,-3.147595,-4.4035616,4
0.30262354,0.47499248,919.6084365933557,1214.8853502431923,1685.2825229960579,0.01717838883869908,-358.24268,170.55087,81.537,44.52042,13.254472,-8.872095,-10.041264,-11.901864,4.208216,22.543858,4.775376,-12.900658,-7.0671363,-4.364865,-8.750993,-17.826967,-23.227655,-5.5376086,10.454275,-2.4103663,8
0.25055498,0.2912529,1332.2783295882352,1790.5550740216631,2353.2068777292575,0.023582918258733626,-277.82092,179.94638,-1.3113605,47.93219,31.837706,-11.045935,1.3877432,-31.825321,-26.798677,8.284689,-15.949268,-16.584946,-1.5823193,-14.66721,-3.458787,1.326526,-9.261794,4.008601,0.80155426,-12.134128,6
0.06436516,0.5083937,4001.1365094090984,2723.4683571554706,6579.494297719088,0.11143422212635054,-418.15482,45.68372,-30.780012,49.518543,18.917337,-19.30128,16.620329,-6.2786827,-14.349751,12.24225,-5.448135,-8.445938,4.0708003,-2.858185,1.1127864,-0.35811597,-6.5617485,0.32950085,-0.9342354,-1.4419471,1
0.056169078,0.54407483,3522.032573495333,3784.5452231139934,6958.669354838709,0.06901269942145863,-432.50543,69.67496,-15.954616,14.534039,-0.39032653,-9.737411,11.935814,-9.465534,-10.589901,7.965484,-1.488463,-2.384342,-2.6756546,-6.461458,1.8403416,-3.589084,-8.0693035,-0.5696559,-2.0014608,-0.29908597,3
0.13580902,0.37533036,2155.5744392749457,2495.0015752339045,4709.049773755656,0.043534360859728505,-404.0383,96.67731,-0.86621445,81.44492,67.83919,-9.236952,-2.4729073,11.11859,4.4345336,-4.8152456,-14.688486,-3.9761927,-2.429588,-8.334846,-2.4666514,-13.83896,-11.516843,9.203963,-8.783046,-23.447536,7
0.049082123,0.50337744,4120.148435029019,3970.9451424168806,8108.850485865724,0.06425643219964665,-423.05823,51.43361,-11.674734,13.625398,-0.1935327,-9.551321,14.314115,-0.86870295,-11.828265,2.3259146,-1.3352478,-4.5281577,-1.1233714,-3.325373,-2.675936,-2.2331269,-1.2239558,-1.5887923,-4.8238397,-0.35662994,2
0.044298537,0.54375297,4241.407099032788,3590.972482119291,8148.776236696886,0.04887335404759559,-476.36844,35.861168,-1.7720788,20.189592,2.94092,-10.459891,6.0398216,-1.5046623,-4.619401,1.8417214,-5.5083675,-1.9692979,1.9758837,-3.6277015,-0.20510787,-0.576475,-3.695664,0.38757524,-1.0322275,-1.8851148,0
0.09719149,0.48425215,2635.549454965291,3086.0041007649743,5255.61286407767,0.03713054965614887,-420.52832,87.560074,-3.0017316,30.650892,25.10042,-5.281472,1.7283185,-2.7737226,-1.3843961,6.4946084,-5.9188137,-7.4109907,-3.043194,-5.806451,-0.9772966,-2.952927,-6.832354,-0.42736414,-1.9283669,-6.7651534,5
0.11947476,0.46985155,2053.649645289939,2273.994466591624,3780.3394901144643,0.04100698735041623,-374.8831,105.12733,-5.7711105,41.31142,33.513477,-7.8364005,-0.006624299,-4.902667,-1.4538424,6.5880175,-11.174033,-8.498714,-1.7114148,-10.318926,-3.2516367,-2.5679526,-9.078593,-1.0279812,-2.0862508,-8.24234,4
0.00068762316,0.37527707,4073.6567583453952,5295.950179356618,8193.64321484682,0.036328815421249015,-712.6226,24.13018,16.914595,11.396031,6.540965,2.5214083,1.2091763,1.1196836,0.23743212,-1.0597718,-2.225148,-3.3656156,-4.3108525,-4.568986,-3.8975825,-2.6519444,-1.2014278,0.34205383,1.5687453,2.0521824,8
0.005319141,0.28128943,2814.17863781035,3888.2460624940704,5335.661829569513,0.031224845073218065,-655.4255,62.115406,17.509182,23.36346,25.000664,3.0474846,-6.0961227,-4.8594065,-8.023411,-9.768708,-10.637276,-11.516842,-7.4368534,-2.941504,-2.6061933,-1.3726355,1.776489,1.2426652,-2.1107836,-2.8209863,6
0.0011877175,0.36601114,3703.2805571143367,2477.2479238477194,5607.954545454545,0.13531485859056988,-777.586,82.48628,-62.493546,46.598232,9.665165,-28.690788,22.595438,-7.9440293,-10.526507,17.066048,-11.442967,-3.1134515,10.065709,-5.3528023,0.8626863,-1.7393101,-4.3594213,5.534075,-3.7686136,-3.7514098,1
0.0036937415,0.4500852,3714.9575467389645,3856.0080138104836,6608.930386178862,0.07466998009823848,-668.3163,36.085155,-2.7282915,12.818726,9.955133,-1.2752485,6.059225,2.4327562,-3.6686456,-1.3222754,-1.6900657,-0.30996165,-1.3714206,-4.2495337,-0.65494925,-1.3546426,-4.314274,-1.0407641,-0.8739923,-2.7698488,3
0.0010816517,0.3868094,4072.6823630714157,5021.004788814167,7987.155375731945,0.04802914819860117,-696.7079,26.34278,10.037187,21.130426,15.124357,1.3958359,4.0996037,4.5270805,-0.5451525,-1.7456396,-2.3205724,-2.4957402,-2.8636262,-3.7939675,-3.1751108,-3.0212848,-3.3005462,-3.4597058,-3.6129901,-2.41881,7
0.007980929,0.4023083,3363.786422892576,3403.7989486082156,6162.213302752293,0.07142882740825689,-630.72375,36.273033,-10.788269,10.694721,6.3600893,-6.3349366,4.4144316,-0.72639894,-6.415649,-0.8260462,-2.015893,-1.9352582,-2.3827555,-4.601418,-1.3337282,-1.8900563,-3.195761,0.6430187,1.1283244,-0.9399909,2
0.013579083,0.50125706,4398.602270302898,3232.674010652555,6914.454654681382,0.1401669647227661,-510.5736,33.509117,-29.940346,29.358875,7.591144,-18.740427,15.699723,3.889119,-7.0688252,5.053193,-9.870718,-8.2748575,4.2407126,-2.417773,-3.0091045,-5.267402,-6.214464,2.4208922,-1.3005477,-3.0846636,0
0.0076595494,0.3926539,3068.003398576941,3177.034631629135,5434.481648422408,0.06317001116790083,-593.5855,60.433315,-9.134717,30.364029,26.205526,-9.728035,1.0213921,5.1150303,-6.8611236,-6.9348044,-8.122286,-8.763451,-6.8041673,-7.3585873,-6.635602,-6.575015,-5.589142,-5.2778907,-7.3462105,-3.9435732,5
0.01198056,0.3394384,2202.7793563816836,2363.0362419741314,3931.517356241234,0.047848138367812064,-553.8227,103.7869,-12.228724,42.688046,37.96389,-11.303173,-1.8918929,-4.1292834,-13.081164,-7.4844913,-14.565087,-13.739934,-7.9070134,-10.344776,-10.275025,-12.435045,-8.397967,-2.384272,-8.231926,-6.6063695,4
0.051069602,0.55853456,3975.1024309385407,3924.3371386571694,7745.412049861496,0.013111907029085873,-523.65,63.78945,33.63865,19.98202,9.775307,-4.654102,-10.346175,-6.7468905,-4.2900686,-4.2476373,-2.873558,-1.8571116,-4.3555136,-7.835672,-8.763336,-8.471466,-8.165258,-6.2822213,-3.441554,-2.181741,8
0.03208036,0.5495621,3939.263345579244,4122.778184825043,7888.31082962138,0.018103380776726057,-502.06842,46.6819,-0.32392403,17.255178,27.400187,1.6750596,-13.984516,-9.631893,-1.5003157,0.7704666,-3.9356709,-6.882184,-7.14249,-7.027534,-4.678008,-5.4516754,-7.493153,-3.3124566,-0.0913611,-1.5017612,6
0.0022809273,0.693935,6260.713543877002,4875.599487872193,11825.900248344371,0.046983003932119204,-808.034,40.437447,-44.730133,15.280612,14.575114,-14.714797,-0.8419563,-6.7749233,-3.6003084,7.5513687,-4.8353453,-2.6847842,3.0588257,-3.5272553,-2.261947,-2.2772686,-2.1856594,0.60560685,-2.1981754,-0.95387286,1
0.03717858,0.69498587,5751.321637976557,4728.857115945905,11670.490175585284,0.015126376114827202,-470.76642,41.732624,-16.467968,4.3604717,3.5539517,-8.128859,1.021623,-4.5515456,-5.648022,1.3298202,-4.324581,-1.0480591,4.884747,-2.410327,-3.0836556,-0.63764775,-2.5803747,-0.77048326,-0.7659841,-2.8899279,3
0.03813717,0.52000284,4496.952389056956,4063.6789579589495,8973.958333333334,0.012497121244331066,-520.6162,42.660454,-5.875588,22.790941,31.804745,4.3282123,-11.332696,-9.055985,3.353842,0.75175744,-12.250839,-6.2965684,-2.08879,-7.708894,-3.2918959,-2.6443489,-7.9391065,-5.854576,-3.6623626,-2.1669986,7
0.05117291,0.58472705,4885.653052501356,3955.86470022,9350.146812080537,0.03662699244966443,-451.95798,52.69782,-18.169739,8.541506,6.9340663,-8.4943075,2.4006386,-4.1680775,-5.0498204,2.8259714,-5.2951493,-1.8283185,4.1518025,-4.7361965,-4.748412,-0.8328039,-3.1191432,-2.3381133,-1.6116614,-2.3130462,2
0.0035434267,0.7044181,6401.507955483464,4699.730339614911,12051.363919544321,0.05004543849012104,-765.75714,39.836693,-50.13005,20.333887,17.955406,-17.092346,-1.4617021,-7.046252,-3.329361,8.277863,-5.8305907,-3.3822427,2.7892795,-3.7568195,-1.8650508,-2.4932566,-2.5130599,0.5238543,-2.2486029,-0.4345422,0
0.0769838,0.5144811,2911.5700406717215,2880.447315398742,5853.720718901454,0.013892219473613354,-404.9071,97.786514,16.437935,15.3963175,27.688143,0.44113517,-18.109484,-6.4540243,1.7156881,-5.9819555,-9.679088,-3.724804,-4.260878,-10.953003,-10.153783,-6.9932632,-7.3424907,-4.513143,-2.633539,-6.650175,5
0.07948224,0.47796923,2316.7441045433147,2319.1698010217433,4611.967449381327,0.01761822008577053,-423.48422,145.71254,7.675612,18.048609,35.410965,-10.213016,-24.190268,-2.69208,1.4661062,-7.7488832,-11.06506,-5.946484,-4.907023,-12.077567,-12.15986,-7.896789,-8.803761,-5.391921,-1.4087584,-6.171288,4
0.047998585,0.29483476,1072.5745034175789,1922.1345493669899,1409.0877242152467,0.02030042590887252,-490.491,88.715546,55.54549,34.682724,16.24474,-3.7056625,-13.582095,-15.642599,-17.028381,-15.381028,-11.1945715,-9.107424,-8.610887,-7.455286,-6.471583,-6.5711308,-6.4928417,-5.024762,-3.0952086,-1.9153711,8
0.03481439,0.32605368,1137.6799700439778,2070.318832519252,1980.1321392785571,0.0200015917251169,-508.9974,87.88984,42.403732,39.75775,33.565395,4.2679496,-10.581392,-11.454028,-16.979122,-16.482866,-11.230197,-14.0677395,-12.40333,-1.5706266,-1.2595756,-7.555088,-1.4059557,5.712564,-0.20809245,-4.621704,6
0.006155537,0.3942121,3488.2923512871907,2279.124123869602,5337.294352103121,0.12572480283242876,-579.188,84.17693,-79.6041,5.510729,23.04096,-33.538937,-4.5569077,-1.8640453,-30.341413,-4.41184,8.710441,-10.757673,-10.925161,-2.586751,-3.8847153,-7.052262,-4.892461,-3.1706188,-5.8278847,-1.6926751,1
0.025292775,0.38073394,1875.6563297441176,1956.2196721129765,3578.3991228070176,0.034320556164717346,-480.12515,70.32678,-8.522856,11.816396,17.833654,-5.9129405,-3.309423,-3.6897008,-10.737884,-2.966704,-0.31589872,-6.4083858,-7.086436,-4.6002526,-4.288987,-5.022142,-1.7721266,0.43097183,-3.4162827,-3.7741308,3
0.022978181,0.34426814,1507.812231698098,2620.827452243333,2954.890945142102,0.02069628325346993,-497.01205,44.859993,27.759771,31.134676,25.945305,9.248841,4.885379,5.5495734,-2.5619752,-9.184584,-8.538018,-9.085962,-11.968995,-10.867192,-7.3393106,-6.958828,-7.0148234,-4.1806617,-2.8073897,-3.9084694,7
0.0054430785,0.33566597,2203.086227189152,1857.1228717717227,3550.656392694064,0.05738976883561644,-603.7201,50.553646,-22.147713,10.711936,17.017906,-10.58824,-3.7752516,-1.985835,-10.8172865,-2.1356,1.2094653,-4.632973,-4.4818726,-4.0890536,-4.888204,-3.1626318,-0.08300808,0.59340644,-2.0838695,-2.3069282,2
0.0075918506,0.43617207,3733.850215236858,2722.7803297110813,6170.453024625268,0.10633517911313348,-584.52264,65.08628,-68.70703,3.8304493,22.496897,-25.475166,-7.9817863,-4.4941874,-23.03847,-2.5720606,9.390816,-4.111591,-7.0708756,-1.8545936,-3.3955238,-7.3614273,-2.7484467,0.28146178,-4.5769854,-2.006121,0
0.06241284,0.37356535,1571.0946398969043,1345.3154157114957,2470.859433433059,0.0424925205684368,-412.7862,100.7916,1.7445526,25.12501,26.040232,-12.583273,-8.868928,-2.7876189,-12.673199,-7.5540543,-4.098383,-8.54017,-6.696483,-4.8152275,-6.4474053,-6.268178,-2.5527465,-0.34400734,-3.3354065,-3.9915955,5
0.0722943,0.41327012,1723.7321726644861,1379.2213027547677,2600.577229299363,0.05576047472133758,-369.375,122.829895,8.900555,32.959576,30.470333,-15.653327,-10.99527,-4.2637315,-16.228907,-8.5954485,-3.8193512,-10.708318,-9.117097,-7.1481576,-9.865438,-8.633949,-3.3488412,-1.0243766,-4.165601,-5.3720827,4
0.01603478,0.30279633,1919.06263084684,3171.562309374469,3359.8258399209485,0.01657415699110672,-566.1237,59.776913,29.468372,17.099596,6.1005163,-9.367268,-11.462544,-3.377071,-2.5465229,-7.948257,-8.753447,-6.6461325,-9.208569,-12.46056,-10.574266,-9.499072,-10.918208,-7.8949504,-3.6198077,-3.4569657,8
0.011577257,0.35281622,2671.0931418187256,2999.379693000457,5214.542386113152,0.04521175835782513,-535.30475,70.07039,-15.450938,-5.1289315,28.671484,12.616349,-10.188532,-10.094569,-11.846663,-17.034805,-11.526221,-8.291326,-16.511988,-18.033405,-7.233844,-0.7143079,-0.3641091,2.0507905,1.4262917,-3.7864256,6
0.0056636184,0.38256398,2641.135765681104,2180.532876033941,4529.478334165834,0.07089687656093906,-560.8324,76.93978,-57.75489,-10.666808,6.570403,-22.061464,-7.487119,-10.910261,-18.491253,-1.225823,-2.2244434,-4.902962,-1.9706925,-11.523953,-7.5549073,2.0884876,-2.7499306,-3.3317225,-1.5089142,-2.858664,1
0.022520682,0.3163856,1796.1877832320667,1993.7862632386014,3513.742469879518,0.0198253953313253,-525.97314,60.657085,-16.41491,2.6771455,5.342183,-5.2480173,5.174646,-2.0750275,-7.2495146,-1.4821578,-5.2410736,-2.3450956,-0.26771417,-6.4790034,-3.4702861,-0.60839206,-1.5290216,1.4667944,1.0414305,-0.99661213,3
0.009724122,0.37182155,3671.1668002494566,3706.192851877145,7232.954545454545,0.049665242625114785,-612.3432,56.62199,-18.910322,19.343723,39.008865,-1.964676,-17.442533,0.6877885,9.515425,-2.7832313,-12.5580635,-6.485843,-7.6322145,-12.400822,-4.196396,-5.9081354,-15.169932,-7.1996055,-0.31364447,-6.845411,7
0.035324857,0.32808372,1752.2342754467707,2062.3515265675824,3273.4661697247707,0.024971330275229357,-484.96713,67.312325,-15.408293,1.2179134,5.4837956,-3.9720886,4.9062004,-3.3782973,-8.2228,-2.3007462,-5.4743953,-2.478991,-0.5778853,-4.9027853,-1.3109599,-1.4392536,-3.9997761,0.06545322,0.40960458,-1.2493955,2
0.0099377055,0.40362376,2887.0796292061978,1847.5005668317106,4735.674473947895,0.10250416196977288,-519.07306,120.40398,-108.98194,2.6286826,10.391245,-44.94307,2.7503037,-12.513459,-28.672457,6.844973,-8.578844,-15.251981,-1.4127294,-14.406565,-7.7778645,0.09041688,-8.692869,-0.81180674,1.8555936,-2.640258,0
0.038366206,0.36291304,1251.5074544610852,1349.8764926822114,2197.877421959096,0.030390646023950484,-430.5378,152.37167,2.1660337,1.194849,30.157032,4.4463677,-8.390221,-0.52004963,-6.3164916,-13.726247,-13.239685,-13.0456085,-12.90563,-10.304723,-7.862317,-7.515933,-5.5593634,-1.0488486,-0.1976045,-3.8059154,5
0.04049603,0.39903507,1724.377667321378,1683.9484342195442,3022.0520320197043,0.03724166794950739,-425.978,155.89874,-14.421746,-4.3878727,33.203995,1.4995408,-13.84198,-5.018728,-11.450689,-18.571623,-15.299885,-10.810125,-9.935271,-10.0660515,-7.1494284,-5.306662,-5.7147417,-2.9449217,-1.0571166,-4.998305,4
5.329926e-07,0.0020705923,8.625096428218109,9.870079369635201,13.603583916083917,1.7560564435564437e-05,-1130.4928,0.351997,-0.13857195,0.05616723,0.078280665,0.04110218,0.026817314,0.04976625,0.06699439,-0.0042171422,-0.0035804936,-0.031325407,-0.04388193,-0.04383135,-0.056185417,-0.028564284,0.01323558,0.014580113,-0.003632039,0.018381868,8
0.029170617,0.33380342,1649.1823568798036,1784.5008605457065,2965.0072674418607,0.03704967815614618,-385.5259,143.60843,-21.872503,9.131394,38.375996,-0.92863953,-46.060013,-36.71836,2.0562282,-12.364624,-31.904064,-15.339099,-5.7820625,-8.138966,-4.6067343,-2.641553,-12.696388,-8.458942,2.3650246,-8.0476675,6
0.018706761,0.6029175,1356.7165834769241,1878.770892971448,2521.6929611650485,0.02865215412621359,-380.65607,197.41098,-13.963836,18.846552,0.9628139,-3.2933493,5.54012,-8.944531,4.2845054,-3.2178519,-4.7836137,-0.15131336,-5.4334025,0.18010171,-0.95228684,1.9457053,-0.33750817,-7.622929,-3.1064644,-5.3382573,1
0.027932828,0.39270362,2249.5424252999446,2986.5114361272485,3982.7408256880735,0.050815295298165135,-424.3652,58.631203,0.62395066,4.118317,-11.182199,-9.363762,-9.760689,-15.590794,-9.53085,-13.732789,-8.9424715,1.0012072,1.61594,1.1735182,-0.16756852,-1.2099046,0.284726,1.9178749,-2.0648384,-5.718657,3
0.035096787,0.28019693,1370.5651882460836,1944.5168135378906,3088.082259663033,0.018844075198216056,-434.9284,134.0577,-13.221316,37.820747,37.21072,-10.983574,-24.10325,-5.7841268,1.5538743,-21.533606,-23.943647,-15.314585,-9.077401,-3.827743,-13.292782,-16.83982,-11.516658,-4.956456,-2.2094097,-15.07567,7
0.037090916,0.39796865,2723.6968995329444,3090.2586283900746,5136.172326589595,0.06716096911127167,-391.58786,75.231094,-12.985065,-0.9011942,-16.817884,-9.086253,-6.634838,-11.17701,-4.559622,-13.123884,-16.62018,-10.988218,-1.159589,0.64297324,-1.5911114,1.0379672,0.87289035,-1.1344068,-3.3345635,-1.9365216,2
0.025055388,0.48705828,3528.5197397503143,2785.8760103707027,6415.790867528992,0.1209844202999554,-348.05447,119.27891,-75.33367,28.278704,-38.72169,-2.9007354,10.33241,-14.373517,3.3152077,-8.290987,5.6717615,-11.485338,-11.66644,-3.4767878,-13.578669,-1.2374617,-4.1845226,-6.011682,-8.59358,-4.6709065,0
0.0178715,0.45144275,2192.6176447454986,2563.9616550387873,3932.3448546739983,0.05421264360761979,-480.373,94.79414,18.91131,13.084461,6.3883467,0.7290327,-8.683448,-11.030957,-2.715967,-10.855719,-11.45068,-1.9246033,-4.282201,-8.072307,-4.3595243,-2.9303598,-5.713008,-3.3317697,-3.6035724,-7.5991397,5
2.3302848e-06,0.0040582134,20.964844656493145,30.928479719589024,49.40642458100559,8.183484636871508e-06,-1129.3053,0.7454322,0.05014818,-0.0057617594,0.011571406,0.07821671,0.007372709,-0.08128511,-0.058604974,-0.025588015,-0.055927075,-0.04558712,0.024478478,0.021071387,-0.032080144,-0.006487646,0.01741038,-0.0066202404,-0.007050438,-0.002818239,4
0.02244268,0.27862877,1069.5517873777662,1997.3775059418474,1807.3007880910684,0.008962084519118505,-516.50006,55.615807,43.442497,37.655262,19.69472,6.7662425,6.5348406,-0.94548726,-5.872972,-1.7296525,-5.6574855,-9.571468,-6.8790283,-11.309641,-14.603327,-10.523216,-11.499811,-10.518749,-3.5045066,-3.3053563,8
0.017221862,0.17700155,1039.1383368899003,1054.9858345403688,1930.322662601626,0.017125571646341462,-551.6447,28.460117,-5.62311,-0.030629765,-0.08506378,-8.251896,-0.566209,3.2784414,-2.1542037,-1.0084014,1.2465241,-1.2113639,-2.1088014,-0.14796863,0.42565566,-2.1025128,-3.759268,-2.3860016,-1.0349188,-0.73896945,6
